33.6,-85.85138888888888
31.418055555555558,-85.61694444444444
31.45,-85.61805555555554
31.484166666666667,-85.53333333333333
33.634166666666665,-87.18444444444445
33.60027777777778,-86.30027777777778
33.55083333333333,-86.23472222222222
31.033333333333335,-87.58416666666666
30.334444444444443,-87.50055555555555
32.41694444444444,-85.23472222222222
32.26694444444444,-86.08472222222221
31.3,-85.51722222222222
31.28388888888889,-85.53388888888888
33.7175,-86.71722222222222
32.433611111111105,-86.50111111111111
34.66777777777777,-86.68333333333334
33.38361111111111,-88.00055555555555
33.117777777777775,-85.36694444444444
33.150555555555556,-85.38388888888889
32.23416666666667,-85.6
30.550833333333333,-87.60027777777778
30.534444444444446,-87.55083333333333
34.43444444444444,-87.70111111111112
30.5,-88.2675
31.10027777777778,-85.98416666666667
31.10027777777778,-86.05111111111111
32.71666666666667,-87.73472222222222
34.683611111111105,-86.00055555555555
34.651111111111106,-86.03444444444445
34.65083333333333,-86.03472222222221
32.33416666666667,-86.98361111111112
32.41777777777777,-87.05055555555555
30.75138888888889,-88.30055555555555
31.10138888888889,-85.61749999999999
32.35138888888889,-85.80111111111111
32.60055555555556,-85.08444444444444
30.6675,-87.95083333333334
33.85138888888889,-86.30083333333333
34.88361111111111,-85.80027777777778
31.051111111111112,-87.86694444444444
30.500833333333333,-87.48388888888888
30.466666666666665,-87.66805555555555
30.500555555555554,-87.63444444444445
33.16694444444444,-86.30027777777778
33.18472222222222,-86.4675
33.35027777777778,-86.25111111111111
33.566944444444445,-86.05
32.53333333333333,-85.90111111111112
30.5175,-88.08472222222221
31.918055555555558,-87.73361111111112
32.28333333333333,-87.51694444444445
31.850833333333334,-86.00138888888888
31.733888888888888,-86.00055555555555
33.216944444444444,-87.60111111111111
33.20055555555556,-87.51777777777778
33.16722222222222,-87.55055555555555
33.25055555555556,-87.45
34.66694444444444,-87.61805555555554
32.450833333333335,-85.66777777777779
32.45027777777778,-85.55055555555555
32.15138888888889,-85.80083333333333
32.81777777777778,-85.16666666666667
33.83444444444444,-88.10138888888888
33.4175,-86.33388888888888
33.28444444444444,-85.46777777777778
32.5175,-86.31805555555555
32.45027777777778,-86.11666666666666
30.801111111111112,-88.36749999999999
33.233333333333334,-86.50111111111111
33.23444444444444,-86.46666666666667
33.85111111111111,-87.83444444444444
34.65138888888889,-86.21722222222222
33.367222222222225,-85.38444444444445
33.4175,-85.48416666666667
31.816666666666666,-85.65
34.401111111111106,-91.45138888888889
35.384166666666665,-93.75083333333333
34.084722222222226,-93.05138888888888
34.117222222222225,-93.33472222222221
33.717222222222226,-94.13444444444445
36.25138888888889,-91.55111111111111
35.28361111111111,-91.35083333333333
35.26694444444444,-91.26694444444445
35.28472222222222,-91.55055555555555
35.7175,-91.63472222222222
35.766666666666666,-91.63333333333334
35.4,-91.11777777777777
35.13333333333333,-93.4675
36.400555555555556,-94.1675
34.58388888888889,-92.46777777777778
34.56722222222223,-92.58333333333333
36.33444444444444,-94.21666666666667
36.33388888888889,-94.18388888888889
36.36805555555556,-93.61722222222221
36.350833333333334,-93.55
36.217222222222226,-93.56777777777778
36.31777777777778,-93.61694444444444
34.98361111111111,-92.63333333333334
35.81805555555556,-90.36694444444444
35.95138888888889,-89.93416666666667
35.93388888888889,-89.81805555555555
35.93416666666666,-89.91666666666667
35.13472222222222,-93.85111111111111
34.8175,-90.53416666666666
34.867777777777775,-91.1675
36.45138888888889,-93.86666666666666
34.95027777777778,-91.83361111111111
35.05083333333333,-92.06805555555555
35.00055555555556,-92.0675
35.03388888888889,-92.1
34.90083333333333,-92.00055555555555
35.03472222222222,-92.05027777777778
36.15138888888889,-92.13444444444445
33.617222222222225,-92.75111111111111
33.5675,-92.83361111111111
34.85,-92.3
34.800555555555555,-91.70111111111112
36.26777777777777,-94.18444444444445
36.36805555555556,-94.28416666666666
35.11666666666667,-93.2
35.833333333333336,-91.43333333333334
35.36694444444444,-90.75
35.20138888888889,-93.30027777777778
34.63444444444444,-91.38444444444445
35.466944444444444,-93.4175
35.45111111111111,-93.43444444444445
35.584722222222226,-92.45
35.55083333333333,-92.45
35.65,-92.40027777777779
35.11694444444444,-90.8175
35.15,-90.80138888888888
35.083333333333336,-92.45055555555555
35.05027777777777,-92.35027777777778
35.21805555555556,-92.33416666666666
35.01694444444444,-92.55027777777778
35.050555555555555,-92.41666666666667
36.400277777777774,-90.63472222222222
36.30083333333333,-92.51805555555555
34.5175,-91.86722222222221
35.266666666666666,-90.35
33.16777777777777,-91.86777777777777
33.134166666666665,-91.93333333333334
35.05027777777777,-93.36805555555554
35.08361111111111,-93.4175
35.216944444444444,-93.15
36.33416666666667,-94.43444444444445
34.03444444444444,-94.38472222222222
34.03472222222222,-94.35027777777778
33.48361111111111,-91.43416666666667
34.98361111111111,-91.55
34.26777777777777,-91.33361111111111
34.25111111111111,-91.30055555555555
34.20138888888889,-91.45055555555555
35.4,-93.05138888888888
33.88333333333333,-91.53333333333333
35.25,-90.45083333333334
34.316944444444445,-90.85055555555554
33.18388888888889,-92.65111111111112
33.20111111111111,-92.66666666666667
33.20138888888889,-92.66666666666667
33.216944444444444,-92.80111111111111
35.05083333333333,-92.10138888888888
34.55027777777777,-92.08388888888888
33.05,-91.33388888888888
36.4,-93.73416666666667
36.30138888888889,-93.65138888888889
36.41777777777777,-93.68444444444445
36.418055555555554,-93.68472222222222
36.33416666666667,-93.81805555555555
36.000277777777775,-94.16694444444445
36.268055555555556,-94.30055555555555
36.084722222222226,-94.30055555555555
36.06777777777778,-94.15083333333334
36.10055555555556,-94.15083333333334
35.483333333333334,-90.83388888888888
36.28388888888889,-92.58388888888888
36.36666666666667,-92.63388888888889
36.40138888888889,-92.68444444444445
33.83444444444444,-92.35138888888888
33.801111111111105,-92.41722222222222
34.93416666666666,-90.76722222222222
35.03388888888889,-90.7675
35.2675,-94.2175
35.33361111111111,-94.36666666666666
35.35027777777778,-94.35
35.367222222222225,-94.41666666666667
36.38444444444444,-93.90083333333334
36.28472222222222,-94.58333333333333
35.98444444444444,-89.98472222222222
36.40083333333333,-94.45083333333334
36.40138888888889,-94.43388888888889
35.1675,-92.33333333333333
35.26777777777777,-92.23388888888888
35.500277777777775,-92.18444444444445
35.550555555555555,-92.11805555555554
35.6,-92.13416666666667
35.534166666666664,-92.05055555555555
35.20055555555556,-91.31666666666666
35.150555555555556,-91.31805555555555
35.11666666666667,-91.60111111111111
33.91722222222222,-93.16666666666667
35.300555555555555,-92.31694444444445
33.51722222222222,-92.45083333333334
36.25111111111111,-93.15027777777779
36.23361111111111,-93.10083333333333
36.316944444444445,-93.2
34.75083333333333,-91.63361111111112
34.800555555555555,-91.60083333333333
34.71666666666667,-91.53388888888888
35.46666666666667,-91.96666666666667
35.500277777777775,-91.98472222222222
35.50111111111111,-92.00111111111111
34.5675,-90.6675
34.50083333333333,-90.61749999999999
36.28444444444444,-92.20138888888889
